"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push","28 May 2026, 14:00","28 May 2026, 15:22","","Triceps Pushdown",,"",1,"normal",35,12,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,9,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Incline Bench Press (Smith Machine)",,"",1,"normal",70,6,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Incline Bench Press (Smith Machine)",,"",2,"normal",65,7,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Seated Row (Machine)",,"",0,"normal",103,10,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Seated Row (Machine)",,"",1,"normal",103,8,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Seated Row (Machine)",,"",2,"normal",96,10,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Shoulder Press (Machine Plates)",,"",0,"normal",80,8,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Shoulder Press (Machine Plates)",,"",1,"normal",70,8,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lat Pulldown (Machine)",,"",0,"normal",117,10,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lat Pulldown (Machine)",,"",1,"normal",117,7,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lat Pulldown (Machine)",,"",2,"normal",110,8,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Butterfly (Pec Deck)",,"",0,"normal",75,12,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Butterfly (Pec Deck)",,"",1,"normal",75,9,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Butterfly (Pec Deck)",,"",2,"normal",75,7,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lateral Raise (Machine)",,"",0,"normal",34.5,14,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lateral Raise (Machine)",,"",1,"normal",34.5,10,,,
"Upper","26 May 2026, 14:28","26 May 2026, 15:42","","Lateral Raise (Machine)",,"",2,"normal",34.5,10,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Squat (Barbell)",,"",0,"normal",75,8,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Squat (Barbell)",,"",1,"normal",75,7,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Squat (Barbell)",,"",2,"normal",70,7,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Shoulder Press (Machine Plates)",,"",0,"normal",70,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Shoulder Press (Machine Plates)",,"",1,"normal",70,9,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Plate Loaded Hip Thrust",,"",0,"normal",120,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Plate Loaded Hip Thrust",,"",1,"normal",120,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Leg Press (Machine)",,"",0,"normal",133,10,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Leg Press (Machine)",,"",1,"normal",133,10,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Crunch (Machine)",,"",0,"normal",45,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Crunch (Machine)",,"",1,"normal",45,10,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Standing Calf Raise (Machine)",,"",0,"normal",145,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Standing Calf Raise (Machine)",,"",1,"normal",145,12,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Seated Leg Curl (Machine)",,"",0,"normal",96,8,,,
"Legs","23 May 2026, 13:36","23 May 2026, 14:44","","Seated Leg Curl (Machine)",,"",1,"normal",96,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Chest Dip (Weighted)",,"",0,"normal",20,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Chest Dip (Weighted)",,"",1,"normal",15,10,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Chest Dip (Weighted)",,"",2,"normal",15,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Pull Up (Weighted)",,"",0,"normal",30,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Pull Up (Weighted)",,"",1,"normal",20,10,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Pull Up (Weighted)",,"",2,"normal",20,7,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Flat iso-Lateral Press",,"",0,"normal",96,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Flat iso-Lateral Press",,"",1,"normal",86,9,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Flat iso-Lateral Press",,"",2,"normal",86,6,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Iso-Lateral Row (Machine)",,"",0,"normal",120,12,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Iso-Lateral Row (Machine)",,"",1,"normal",120,9,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Iso-Lateral Row (Machine)",,"",2,"normal",120,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Shoulder Press (Machine Plates)",,"",0,"normal",70,9,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Shoulder Press (Machine Plates)",,"",1,"normal",70,8,,,
"Upper","22 May 2026, 14:10","22 May 2026, 15:15","","Shoulder Press (Machine Plates)",,"",2,"normal",70,6,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Pull Up (Weighted)",,"",0,"normal",30,9,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Pull Up (Weighted)",,"",1,"normal",30,7,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Pull Up (Weighted)",,"",2,"normal",20,9,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Iso-Lateral Row (Machine)",,"",0,"normal",130,11,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Iso-Lateral Row (Machine)",,"",1,"normal",130,8,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Iso-Lateral Row (Machine)",,"",2,"normal",120,11,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Shoulder Press (Machine Plates)",,"",0,"normal",80,9,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Shoulder Press (Machine Plates)",,"",1,"normal",80,7,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Shoulder Press (Machine Plates)",,"",2,"normal",70,7,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Preacher Curl (Machine)",,"",0,"normal",81,10,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Preacher Curl (Machine)",,"",1,"normal",74,8,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Preacher Curl (Machine)",,"",2,"normal",74,7,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Leg Extension (Machine)",,"",0,"normal",117,12,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Leg Extension (Machine)",,"",1,"normal",117,10,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Lat Pulldown (Cable)",,"",0,"normal",87,11,,,
"Pull","15 May 2026, 07:51","15 May 2026, 09:05","","Lat Pulldown (Cable)",,"",1,"normal",87,10,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,8,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Incline Bench Press (Dumbbell)",,"",1,"normal",56,9,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Incline Bench Press (Dumbbell)",,"",2,"normal",56,8,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Shrug (Machine)",,"",0,"normal",140,12,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Shrug (Machine)",,"",1,"normal",140,10,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Shrug (Machine)",,"",2,"normal",140,12,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Flat iso-Lateral Press",,"",0,"normal",96,9,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Flat iso-Lateral Press",,"",1,"normal",96,6,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Flat iso-Lateral Press",,"",2,"normal",86,8,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Chest Dip (Weighted)",,"",0,"normal",10,10,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Chest Dip (Weighted)",,"",1,"normal",10,7,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Chest Dip (Weighted)",,"",2,"normal",,10,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Seated Leg Curl (Machine)",,"",0,"normal",96,12,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Seated Leg Curl (Machine)",,"",1,"normal",96,10,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,
"Push","14 May 2026, 14:07","14 May 2026, 15:27","","Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Pull Up (Weighted)",,"",0,"normal",30,9,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Pull Up (Weighted)",,"",1,"normal",30,7,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Pull Up (Weighted)",,"",2,"normal",20,9,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Iso-Lateral Row (Machine)",,"",0,"normal",130,9,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Iso-Lateral Row (Machine)",,"",1,"normal",130,8,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Iso-Lateral Row (Machine)",,"",2,"normal",120,12,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Shoulder Press (Machine Plates)",,"",0,"normal",80,10,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Shoulder Press (Machine Plates)",,"",1,"normal",70,9,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Shoulder Press (Machine Plates)",,"",2,"normal",70,7,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Preacher Curl (Machine)",,"",0,"normal",81,10,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Preacher Curl (Machine)",,"",1,"normal",74,7,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Preacher Curl (Machine)",,"",2,"normal",74,6,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Lat Pulldown (Cable)",,"",0,"normal",87,10,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Lat Pulldown (Cable)",,"",1,"normal",87,9,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Leg Extension (Machine)",,"",0,"normal",110,12,,,
"Pull","8 May 2026, 14:16","8 May 2026, 15:27","","Leg Extension (Machine)",,"",1,"normal",110,10,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,8,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",56,9,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",56,8,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Shrug (Machine)",,"",0,"normal",140,12,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Shrug (Machine)",,"",1,"normal",140,12,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Shrug (Machine)",,"",2,"normal",140,10,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Flat iso-Lateral Press",,"",0,"normal",96,9,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Flat iso-Lateral Press",,"",1,"normal",96,6,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Flat iso-Lateral Press",,"",2,"normal",86,7,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Skullcrusher (Barbell)",,"",0,"normal",35,9,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Skullcrusher (Barbell)",,"",1,"normal",35,7,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Skullcrusher (Barbell)",,"",2,"normal",30,8,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Seated Leg Curl (Machine)",,"",0,"normal",96,10,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Seated Leg Curl (Machine)",,"",1,"normal",96,8,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Triceps Pushdown",,"",0,"normal",38.5,8,,,
"Push","7 May 2026, 07:49","7 May 2026, 09:06","","Triceps Pushdown",,"",1,"normal",35,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Squat (Barbell)",,"",0,"normal",70,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Squat (Barbell)",,"",1,"normal",70,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Squat (Barbell)",,"",2,"normal",70,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Romanian Deadlift (Barbell)",,"",0,"normal",90,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Romanian Deadlift (Barbell)",,"",1,"normal",90,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Standing Calf Raise (Machine)",,"",0,"normal",145,12,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Standing Calf Raise (Machine)",,"",1,"normal",145,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Crunch (Machine)",,"",0,"normal",45,12,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Crunch (Machine)",,"",1,"normal",45,10,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Leg Extension (Machine)",,"",0,"normal",110,12,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Leg Extension (Machine)",,"",1,"normal",110,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Seated Leg Curl (Machine)",,"",0,"normal",96,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Seated Leg Curl (Machine)",,"",1,"normal",96,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Hip Adduction (Machine)",,"",0,"normal",49,12,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Hip Adduction (Machine)",,"",1,"normal",49,8,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Hip Abduction (Machine)",,"",0,"normal",56,12,,,
"Legs","2 May 2026, 17:28","2 May 2026, 18:27","","Hip Abduction (Machine)",,"",1,"normal",63,12,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Pull Up (Weighted)",,"",0,"normal",30,9,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Pull Up (Weighted)",,"",1,"normal",30,7,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Pull Up (Weighted)",,"",2,"normal",20,8,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Iso-Lateral Row (Machine)",,"",0,"normal",130,9,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Iso-Lateral Row (Machine)",,"",1,"normal",130,8,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Iso-Lateral Row (Machine)",,"",2,"normal",120,10,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Shoulder Press (Machine Plates)",,"",0,"normal",80,9,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Shoulder Press (Machine Plates)",,"",1,"normal",70,9,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Shoulder Press (Machine Plates)",,"",2,"normal",70,6,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Leg Extension (Machine)",,"",0,"normal",110,10,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Leg Extension (Machine)",,"",1,"normal",110,10,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Preacher Curl (Machine)",,"",0,"normal",81,9,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Preacher Curl (Machine)",,"",1,"normal",74,7,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Lat Pulldown (Cable)",,"",0,"normal",87,10,,,
"Pull","1 May 2026, 07:54","1 May 2026, 08:58","","Lat Pulldown (Cable)",,"",1,"normal",87,10,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,9,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Incline Bench Press (Dumbbell)",,"",1,"normal",56,10,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Incline Bench Press (Dumbbell)",,"",2,"normal",56,8,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Shrug (Machine)",,"",0,"normal",140,12,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Shrug (Machine)",,"",1,"normal",140,12,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Shrug (Machine)",,"",2,"normal",140,10,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Flat iso-Lateral Press",,"",0,"normal",96,9,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Flat iso-Lateral Press",,"",1,"normal",96,7,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Flat iso-Lateral Press",,"",2,"normal",86,7,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Skullcrusher (Barbell)",,"",0,"normal",35,9,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Skullcrusher (Barbell)",,"",1,"normal",35,7,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Skullcrusher (Barbell)",,"",2,"normal",30,8,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Seated Leg Curl (Machine)",,"",0,"normal",96,8,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Seated Leg Curl (Machine)",,"",1,"normal",89,8,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Triceps Pushdown",,"",0,"normal",38.5,8,,,
"Push","30 Apr 2026, 14:07","30 Apr 2026, 15:29","","Triceps Pushdown",,"",1,"normal",35,10,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,10,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Incline Bench Press (Smith Machine)",,"",1,"normal",70,8,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Incline Bench Press (Smith Machine)",,"",2,"normal",70,6,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Lat Pulldown (Machine)",,"",0,"normal",117,10,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Lat Pulldown (Machine)",,"",1,"normal",117,7,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Shoulder Press (Machine Plates)",,"",0,"normal",80,8,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Shoulder Press (Machine Plates)",,"",1,"normal",70,8,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Seated Row (Machine)",,"",0,"normal",103,10,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Seated Row (Machine)",,"",1,"normal",103,8,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Butterfly (Pec Deck)",,"",0,"normal",75,10,,,
"Upper","27 Apr 2026, 16:02","27 Apr 2026, 16:51","","Butterfly (Pec Deck)",,"",1,"normal",75,9,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Squat (Barbell)",,"",0,"normal",70,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Squat (Barbell)",,"",1,"normal",70,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Squat (Barbell)",,"",2,"normal",70,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Romanian Deadlift (Barbell)",,"",0,"normal",90,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Romanian Deadlift (Barbell)",,"",1,"normal",90,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Crunch (Machine)",,"",0,"normal",45,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Crunch (Machine)",,"",1,"normal",45,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Standing Calf Raise (Machine)",,"",0,"normal",135,12,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Standing Calf Raise (Machine)",,"",1,"normal",145,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Leg Extension (Machine)",,"",0,"normal",110,10,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Leg Extension (Machine)",,"",1,"normal",110,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Seated Leg Curl (Machine)",,"",0,"normal",96,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Seated Leg Curl (Machine)",,"",1,"normal",89,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Hip Adduction (Machine)",,"Separation: 6",0,"normal",49,11,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Hip Adduction (Machine)",,"Separation: 6",1,"normal",49,8,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Hip Abduction (Machine)",,"",0,"normal",56,14,,,
"Legs","25 Apr 2026, 14:27","25 Apr 2026, 15:37","","Hip Abduction (Machine)",,"",1,"normal",56,12,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Pull Up (Weighted)",,"",0,"normal",30,9,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Pull Up (Weighted)",,"",1,"normal",30,7,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Pull Up (Weighted)",,"",2,"normal",25,6,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Iso-Lateral Row (Machine)",,"",0,"normal",130,9,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Iso-Lateral Row (Machine)",,"",1,"normal",130,8,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Iso-Lateral Row (Machine)",,"",2,"normal",120,10,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Shoulder Press (Machine Plates)",,"",0,"normal",80,9,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Shoulder Press (Machine Plates)",,"",1,"normal",70,9,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Shoulder Press (Machine Plates)",,"",2,"normal",70,6,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Preacher Curl (Machine)",,"",0,"normal",81,10,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Preacher Curl (Machine)",,"",1,"normal",74,8,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Preacher Curl (Machine)",,"",2,"normal",74,6,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Leg Extension (Machine)",,"",0,"normal",110,12,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Leg Extension (Machine)",,"",1,"normal",110,12,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Lat Pulldown (Cable)",,"",0,"normal",87,11,,,
"Pull","24 Apr 2026, 14:08","24 Apr 2026, 15:13","","Lat Pulldown (Cable)",,"",1,"normal",87,8,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",0,"normal",56,11,,,9.5
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",1,"normal",56,8,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Incline Bench Press (Dumbbell)",,"",2,"normal",56,7,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Shrug (Machine)",,"",0,"normal",140,12,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Shrug (Machine)",,"",1,"normal",140,12,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Shrug (Machine)",,"",2,"normal",140,10,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Flat iso-Lateral Press",,"",0,"normal",96,10,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Flat iso-Lateral Press",,"",1,"normal",96,6,,,
"Push","23 Apr 2026, 07:44","23 Apr 2026, 09:06","","Flat iso-Lateral Press",,"",2,"normal",86,7,,,
